"Time-UTC","A01-Hourly-Wind_Direction_degrees","A01-Hourly-Wind_Speed_m/s"
"2020-03-21 12:10:00 UTC","352.8","10.4"
"2020-03-21 12:20:00 UTC","355.3","10.9"
"2020-03-21 12:30:00 UTC","350.9","10.6"
"2020-03-21 12:40:00 UTC","348.0","11.0"
"2020-03-21 12:50:00 UTC","353.6","10.5"
"2020-03-21 13:00:00 UTC","352.6","10.3"
"2020-03-21 13:10:00 UTC","357.1","10.6"
"2020-03-21 13:20:00 UTC","355.2","10.5"
"2020-03-21 13:30:00 UTC","358.0","9.8"
"2020-03-21 13:40:00 UTC","354.5","9.1"
"2020-03-21 13:50:00 UTC","358.9","9.8"
"2020-03-21 14:00:00 UTC","355.9","10.1"
"2020-03-21 14:10:00 UTC","0.1","9.5"
"2020-03-21 14:20:00 UTC","353.6","9.4"
"2020-03-21 14:30:00 UTC","357.1","9.2"
"2020-03-21 14:40:00 UTC","0.9","8.6"
"2020-03-21 14:50:00 UTC","353.7","8.3"
"2020-03-21 15:00:00 UTC","348.1","8.3"
"2020-03-21 15:10:00 UTC","0.1","7.6"
"2020-03-21 15:20:00 UTC","1.0","7.6"
"2020-03-21 15:30:00 UTC","6.3","7.0"
"2020-03-21 15:40:00 UTC","13.9","7.2"
"2020-03-21 15:50:00 UTC","9.0","7.2"
"2020-03-21 16:00:00 UTC","6.7","7.1"
"2020-03-21 16:10:00 UTC","11.8","7.5"
"2020-03-21 16:20:00 UTC","10.8","7.5"
"2020-03-21 16:30:00 UTC","10.1","6.4"
"2020-03-21 16:40:00 UTC","21.7","7.2"
"2020-03-21 16:50:00 UTC","24.8","7.3"
"2020-03-21 17:00:00 UTC","23.5","7.6"
"2020-03-21 17:10:00 UTC","24.1","7.0"
"2020-03-21 17:20:00 UTC","30.2","6.4"
"2020-03-21 17:30:00 UTC","39.3","6.4"
"2020-03-21 17:40:00 UTC","37.3","6.5"
"2020-03-21 17:50:00 UTC","41.2","6.4"
"2020-03-21 18:00:00 UTC","40.3","6.1"
"2020-03-21 18:10:00 UTC","43.4","5.8"
"2020-03-21 18:20:00 UTC","41.8","6.4"
"2020-03-21 18:30:00 UTC","69.0","6.4"
"2020-03-21 18:40:00 UTC","77.6","7.1"
"2020-03-21 18:50:00 UTC","70.8","6.6"
"2020-03-21 19:00:00 UTC","79.5","6.8"
"2020-03-21 19:10:00 UTC","73.4","6.9"
"2020-03-21 19:20:00 UTC","77.5","6.6"
"2020-03-21 19:30:00 UTC","80.2","6.5"
"2020-03-21 19:40:00 UTC","81.0","6.4"
"2020-03-21 19:50:00 UTC","81.0","6.4"
"2020-03-21 20:00:00 UTC","79.3","6.1"
"2020-03-21 20:10:00 UTC","85.2","6.0"
"2020-03-21 20:20:00 UTC","86.2","6.1"
"2020-03-21 20:30:00 UTC","87.0","6.1"
"2020-03-21 20:40:00 UTC","83.4","5.7"
"2020-03-21 20:50:00 UTC","88.4","5.6"
"2020-03-21 21:00:00 UTC","90.8","5.1"
"2020-03-21 21:10:00 UTC","103.9","4.6"
"2020-03-21 21:20:00 UTC","103.6","4.6"
"2020-03-21 21:30:00 UTC","94.9","4.1"
"2020-03-21 21:40:00 UTC","100.8","4.4"
"2020-03-21 21:50:00 UTC","96.0","3.8"
"2020-03-21 22:00:00 UTC","109.2","3.9"
"2020-03-21 22:10:00 UTC","101.7","3.3"
"2020-03-21 22:20:00 UTC","94.1","3.7"
"2020-03-21 22:30:00 UTC","94.9","3.4"
"2020-03-21 22:40:00 UTC","92.0","3.0"
"2020-03-21 22:50:00 UTC","94.6","3.0"
"2020-03-21 23:00:00 UTC","94.8","3.3"
"2020-03-21 23:10:00 UTC","87.9","2.9"
"2020-03-21 23:20:00 UTC","89.0","2.6"
"2020-03-21 23:30:00 UTC","81.5","2.2"
"2020-03-21 23:40:00 UTC","79.1","2.2"
"2020-03-21 23:50:00 UTC","81.1","2.2"
"2020-03-22 00:00:00 UTC","67.8","1.8"
"2020-03-22 00:10:00 UTC","52.2","2.0"
"2020-03-22 00:20:00 UTC","50.6","2.0"
"2020-03-22 00:30:00 UTC","16.3","2.2"
"2020-03-22 00:40:00 UTC","14.7","2.1"
"2020-03-22 00:50:00 UTC","13.4","2.8"
"2020-03-22 01:00:00 UTC","6.6","3.3"
"2020-03-22 01:10:00 UTC","358.1","5.0"
"2020-03-22 01:20:00 UTC","358.0","7.6"
"2020-03-22 01:30:00 UTC","359.5","7.1"
"2020-03-22 01:40:00 UTC","6.2","8.1"
"2020-03-22 01:50:00 UTC","5.5","9.3"
"2020-03-22 02:00:00 UTC","6.6","9.0"
"2020-03-22 02:10:00 UTC","6.4","8.9"
"2020-03-22 02:20:00 UTC","4.2","9.8"
"2020-03-22 02:30:00 UTC","5.1","9.6"
"2020-03-22 02:40:00 UTC","3.7","9.6"
"2020-03-22 02:50:00 UTC","3.6","10.1"
"2020-03-22 03:00:00 UTC","7.2","9.9"
"2020-03-22 03:10:00 UTC","8.2","9.3"
"2020-03-22 03:20:00 UTC","10.3","9.9"
"2020-03-22 03:30:00 UTC","10.9","10.5"
"2020-03-22 03:40:00 UTC","4.1","9.6"
"2020-03-22 03:50:00 UTC","4.0","9.3"
"2020-03-22 04:00:00 UTC","4.0","9.3"
"2020-03-22 04:10:00 UTC","6.9","9.0"
"2020-03-22 04:20:00 UTC","12.9","9.2"
"2020-03-22 04:30:00 UTC","8.3","9.2"
"2020-03-22 04:40:00 UTC","26.0","8.8"
"2020-03-22 04:50:00 UTC","37.6","8.9"
"2020-03-22 05:00:00 UTC","37.8","9.3"
"2020-03-22 05:10:00 UTC","34.2","9.4"
"2020-03-22 05:20:00 UTC","31.9","9.6"
"2020-03-22 05:30:00 UTC","39.2","9.5"
"2020-03-22 05:40:00 UTC","41.2","9.3"
"2020-03-22 05:50:00 UTC","42.8","9.2"
"2020-03-22 06:00:00 UTC","47.4","9.7"
"2020-03-22 06:10:00 UTC","48.9","9.5"
"2020-03-22 06:20:00 UTC","43.8","9.8"
"2020-03-22 06:30:00 UTC","44.5","9.4"
"2020-03-22 06:40:00 UTC","43.5","9.9"
"2020-03-22 06:50:00 UTC","41.6","10.1"
"2020-03-22 07:00:00 UTC","51.3","10.2"
"2020-03-22 07:10:00 UTC","45.8","9.6"
"2020-03-22 07:20:00 UTC","47.7","10.5"
"2020-03-22 07:30:00 UTC","44.5","10.1"
"2020-03-22 07:40:00 UTC","42.0","9.9"
"2020-03-22 07:50:00 UTC","46.8","10.0"
"2020-03-22 08:00:00 UTC","48.4","10.2"
"2020-03-22 08:10:00 UTC","45.5","9.9"
"2020-03-22 08:20:00 UTC","37.8","9.4"
"2020-03-22 08:30:00 UTC","49.4","9.5"
"2020-03-22 08:40:00 UTC","45.8","9.8"
"2020-03-22 08:50:00 UTC","40.5","9.2"
"2020-03-22 09:00:00 UTC","35.7","9.8"
"2020-03-22 09:10:00 UTC","44.9","9.0"
"2020-03-22 09:20:00 UTC","44.9","9.5"
"2020-03-22 09:30:00 UTC","42.0","9.6"
"2020-03-22 09:40:00 UTC","42.2","9.7"
"2020-03-22 09:50:00 UTC","46.4","8.9"
"2020-03-22 10:00:00 UTC","46.4","9.3"
"2020-03-22 10:10:00 UTC","42.9","9.7"
"2020-03-22 10:20:00 UTC","41.7","9.2"
"2020-03-22 10:30:00 UTC","38.3","9.4"
"2020-03-22 10:40:00 UTC","43.3","9.0"
"2020-03-22 10:50:00 UTC","37.7","9.6"
"2020-03-22 11:00:00 UTC","48.9","9.2"
"2020-03-22 11:10:00 UTC","36.7","9.6"
"2020-03-22 11:20:00 UTC","44.5","9.0"
"2020-03-22 11:30:00 UTC","41.6","8.7"
"2020-03-22 11:40:00 UTC","51.3","8.4"
"2020-03-22 11:50:00 UTC","50.0","8.1"
"2020-03-22 12:00:00 UTC","50.4","8.2"
"2020-03-22 12:10:00 UTC","43.3","7.7"
"2020-03-22 12:20:00 UTC","37.3","8.2"
"2020-03-22 12:30:00 UTC","50.2","7.8"
"2020-03-22 12:40:00 UTC","47.4","8.1"
"2020-03-22 12:50:00 UTC","48.2","7.8"
"2020-03-22 13:00:00 UTC","48.9","8.3"
"2020-03-22 13:10:00 UTC","48.4","7.8"
"2020-03-22 13:20:00 UTC","47.7","7.6"
"2020-03-22 13:30:00 UTC","46.9","7.7"
"2020-03-22 13:40:00 UTC","47.9","6.9"
"2020-03-22 13:50:00 UTC","40.7","7.9"
"2020-03-22 14:00:00 UTC","39.3","7.8"
"2020-03-22 14:10:00 UTC","46.9","7.6"
"2020-03-22 14:20:00 UTC","43.3","7.1"
"2020-03-22 14:30:00 UTC","51.7","7.1"
"2020-03-22 14:40:00 UTC","44.2","6.6"
"2020-03-22 14:50:00 UTC","49.2","6.5"
"2020-03-22 15:00:00 UTC","47.9","6.1"
"2020-03-22 15:10:00 UTC","40.3","6.4"
"2020-03-22 15:20:00 UTC","36.8","6.5"
"2020-03-22 15:30:00 UTC","43.9","6.2"
"2020-03-22 15:40:00 UTC","45.0","5.6"
"2020-03-22 15:50:00 UTC","55.3","5.7"
"2020-03-22 16:00:00 UTC","43.3","5.3"
"2020-03-22 16:10:00 UTC","61.9","5.2"
"2020-03-22 16:20:00 UTC","66.4","4.5"
"2020-03-22 16:30:00 UTC","46.6","4.5"
"2020-03-22 16:40:00 UTC","53.5","4.9"
"2020-03-22 16:50:00 UTC","61.6","3.9"
"2020-03-22 17:00:00 UTC","47.8","4.9"
"2020-03-22 17:10:00 UTC","51.2","4.2"
"2020-03-22 17:20:00 UTC","60.6","4.0"
"2020-03-22 17:30:00 UTC","68.9","3.7"
"2020-03-22 17:40:00 UTC","62.4","4.1"
"2020-03-22 17:50:00 UTC","73.3","3.3"
"2020-03-22 18:00:00 UTC","74.7","3.9"
"2020-03-22 18:10:00 UTC","72.7","4.0"
"2020-03-22 18:20:00 UTC","94.3","3.4"
"2020-03-22 18:30:00 UTC","91.7","3.9"
"2020-03-22 18:40:00 UTC","92.8","4.7"
"2020-03-22 18:50:00 UTC","94.8","4.0"
"2020-03-22 19:00:00 UTC","99.7","3.6"
"2020-03-22 19:10:00 UTC","104.5","4.0"
"2020-03-22 19:20:00 UTC","106.3","3.7"
"2020-03-22 19:30:00 UTC","112.0","4.1"
"2020-03-22 19:40:00 UTC","110.7","4.0"
"2020-03-22 19:50:00 UTC","107.7","4.5"
"2020-03-22 20:00:00 UTC","117.2","3.9"
"2020-03-22 20:10:00 UTC","122.6","4.1"
"2020-03-22 20:20:00 UTC","115.7","4.1"
"2020-03-22 20:30:00 UTC","118.8","4.3"
"2020-03-22 20:40:00 UTC","131.1","4.4"
"2020-03-22 20:50:00 UTC","125.4","4.2"
"2020-03-22 21:00:00 UTC","134.4","4.8"
"2020-03-22 21:10:00 UTC","121.7","4.6"
"2020-03-22 21:20:00 UTC","125.8","4.3"
"2020-03-22 21:30:00 UTC","140.4","4.3"
"2020-03-22 21:40:00 UTC","146.3","4.1"
"2020-03-22 21:50:00 UTC","145.7","4.2"
"2020-03-22 22:00:00 UTC","148.4","4.1"
"2020-03-22 22:10:00 UTC","149.1","3.9"
"2020-03-22 22:20:00 UTC","143.4","3.2"
"2020-03-22 22:30:00 UTC","157.0","3.5"
"2020-03-22 22:40:00 UTC","169.6","3.2"
"2020-03-22 22:50:00 UTC","164.6","3.4"
"2020-03-22 23:00:00 UTC","153.9","3.5"
"2020-03-22 23:10:00 UTC","145.1","3.4"
"2020-03-22 23:20:00 UTC","157.1","3.4"
"2020-03-22 23:30:00 UTC","165.5","3.3"
"2020-03-22 23:40:00 UTC","158.3","3.4"
"2020-03-22 23:50:00 UTC","164.8","3.6"
"2020-03-23 00:00:00 UTC","151.0","3.9"
"2020-03-23 00:10:00 UTC","152.3","3.8"
"2020-03-23 00:20:00 UTC","155.3","3.8"
"2020-03-23 00:30:00 UTC","166.5","4.3"
"2020-03-23 00:40:00 UTC","158.3","4.2"
"2020-03-23 00:50:00 UTC","159.9","4.2"
"2020-03-23 01:00:00 UTC","154.5","4.6"
"2020-03-23 01:10:00 UTC","160.7","4.7"
"2020-03-23 01:20:00 UTC","158.6","5.2"
"2020-03-23 01:30:00 UTC","155.9","5.2"
"2020-03-23 01:40:00 UTC","151.0","5.3"
"2020-03-23 01:50:00 UTC","156.5","5.0"
"2020-03-23 02:00:00 UTC","146.6","5.0"
"2020-03-23 02:10:00 UTC","154.6","5.3"
"2020-03-23 02:20:00 UTC","151.3","5.0"
"2020-03-23 02:30:00 UTC","147.4","5.0"
"2020-03-23 02:40:00 UTC","151.2","4.5"
"2020-03-23 02:50:00 UTC","147.9","4.8"
"2020-03-23 03:00:00 UTC","149.7","5.1"
"2020-03-23 03:10:00 UTC","147.8","4.9"
"2020-03-23 03:20:00 UTC","148.3","5.2"
"2020-03-23 03:30:00 UTC","144.0","5.3"
"2020-03-23 03:40:00 UTC","160.2","5.3"
"2020-03-23 03:50:00 UTC","155.2","5.3"
"2020-03-23 04:00:00 UTC","151.4","5.5"
"2020-03-23 04:10:00 UTC","158.4","5.6"
"2020-03-23 04:20:00 UTC","150.6","5.7"
"2020-03-23 04:30:00 UTC","149.6","5.8"
"2020-03-23 04:40:00 UTC","148.7","6.5"
"2020-03-23 04:50:00 UTC","149.3","6.0"
"2020-03-23 05:00:00 UTC","156.8","6.6"
"2020-03-23 05:10:00 UTC","147.9","5.8"
"2020-03-23 05:20:00 UTC","145.9","6.0"
"2020-03-23 05:30:00 UTC","146.7","5.7"
"2020-03-23 05:40:00 UTC","142.2","5.8"
"2020-03-23 05:50:00 UTC","147.2","5.3"
"2020-03-23 06:00:00 UTC","148.1","5.4"
"2020-03-23 06:10:00 UTC","155.1","5.3"
"2020-03-23 06:20:00 UTC","143.3","5.1"
"2020-03-23 06:30:00 UTC","159.2","4.8"
"2020-03-23 06:40:00 UTC","159.8","5.2"
"2020-03-23 06:50:00 UTC","149.4","4.6"
"2020-03-23 07:00:00 UTC","142.2","5.7"
"2020-03-23 07:10:00 UTC","137.7","5.6"
"2020-03-23 07:20:00 UTC","138.0","5.6"
"2020-03-23 07:30:00 UTC","144.3","6.0"
"2020-03-23 07:40:00 UTC","140.8","5.7"
"2020-03-23 07:50:00 UTC","144.3","6.0"
"2020-03-23 08:00:00 UTC","140.8","6.5"
"2020-03-23 08:10:00 UTC","144.5","6.5"
"2020-03-23 08:20:00 UTC","133.9","6.5"
"2020-03-23 08:30:00 UTC","143.2","6.4"
"2020-03-23 08:40:00 UTC","152.7","7.1"
"2020-03-23 08:50:00 UTC","159.8","6.4"
"2020-03-23 09:00:00 UTC","162.4","6.7"
"2020-03-23 09:10:00 UTC","164.7","6.1"
"2020-03-23 09:20:00 UTC","164.6","5.9"
"2020-03-23 09:30:00 UTC","157.9","6.4"
"2020-03-23 09:40:00 UTC","162.5","5.8"
"2020-03-23 09:50:00 UTC","155.3","5.9"
"2020-03-23 10:00:00 UTC","157.6","7.0"
"2020-03-23 10:10:00 UTC","161.8","6.3"
"2020-03-23 10:20:00 UTC","162.8","6.7"
"2020-03-23 10:30:00 UTC","166.2","6.6"
"2020-03-23 10:40:00 UTC","170.0","6.3"
"2020-03-23 10:50:00 UTC","165.1","6.6"
"2020-03-23 11:00:00 UTC","163.3","6.7"
"2020-03-23 11:10:00 UTC","164.7","6.8"
"2020-03-23 11:20:00 UTC","162.4","6.9"
"2020-03-23 11:30:00 UTC","154.7","7.3"
"2020-03-23 11:40:00 UTC","150.6","7.3"
"2020-03-23 11:50:00 UTC","157.6","7.2"
"2020-03-23 12:00:00 UTC","154.8","7.5"
"2020-03-23 12:10:00 UTC","150.3","8.2"
"2020-03-23 12:20:00 UTC","147.2","7.8"
"2020-03-23 12:30:00 UTC","155.4","7.7"
"2020-03-23 12:40:00 UTC","158.7","7.9"
"2020-03-23 12:50:00 UTC","158.9","7.8"
"2020-03-23 13:00:00 UTC","166.4","7.4"
"2020-03-23 13:10:00 UTC","160.1","7.7"
"2020-03-23 13:20:00 UTC","162.6","7.8"
"2020-03-23 13:30:00 UTC","162.7","8.1"
"2020-03-23 13:40:00 UTC","167.6","8.4"
"2020-03-23 13:50:00 UTC","164.5","7.9"
"2020-03-23 14:00:00 UTC","165.8","8.2"
"2020-03-23 14:10:00 UTC","160.8","9.3"
"2020-03-23 14:20:00 UTC","157.1","8.8"
"2020-03-23 14:30:00 UTC","163.9","9.0"
"2020-03-23 14:40:00 UTC","162.4","9.3"
"2020-03-23 14:50:00 UTC","165.0","9.5"
"2020-03-23 15:00:00 UTC","167.2","9.6"
"2020-03-23 15:10:00 UTC","164.9","9.6"
"2020-03-23 15:20:00 UTC","161.9","8.5"
"2020-03-23 15:30:00 UTC","162.7","9.1"
"2020-03-23 15:40:00 UTC","165.5","8.8"
"2020-03-23 15:50:00 UTC","164.9","8.6"
"2020-03-23 16:00:00 UTC","162.5","8.7"
"2020-03-23 16:10:00 UTC","163.3","8.8"
"2020-03-23 16:20:00 UTC","163.6","8.2"
"2020-03-23 16:30:00 UTC","162.0","8.4"
"2020-03-23 16:40:00 UTC","164.1","8.9"
"2020-03-23 16:50:00 UTC","162.9","9.2"
"2020-03-23 17:00:00 UTC","169.0","9.2"
"2020-03-23 17:10:00 UTC","169.8","8.5"
"2020-03-23 17:20:00 UTC","169.9","8.2"
"2020-03-23 17:30:00 UTC","171.5","8.1"
"2020-03-23 17:40:00 UTC","169.5","7.3"
"2020-03-23 17:50:00 UTC","172.9","7.4"
"2020-03-23 18:00:00 UTC","165.8","7.9"
"2020-03-23 18:10:00 UTC","165.5","7.9"
"2020-03-23 18:20:00 UTC","171.9","7.8"
"2020-03-23 18:30:00 UTC","169.0","7.2"
"2020-03-23 18:40:00 UTC","159.8","6.4"
"2020-03-23 18:50:00 UTC","152.7","6.9"
"2020-03-23 19:00:00 UTC","157.9","6.7"
"2020-03-23 19:10:00 UTC","157.4","6.6"
"2020-03-23 19:20:00 UTC","154.5","7.4"
"2020-03-23 19:30:00 UTC","155.6","7.3"
"2020-03-23 19:40:00 UTC","154.9","7.4"
"2020-03-23 19:50:00 UTC","157.8","7.5"
"2020-03-23 20:00:00 UTC","149.7","7.7"
"2020-03-23 20:10:00 UTC","147.6","8.0"
"2020-03-23 20:20:00 UTC","148.8","8.1"
"2020-03-23 20:30:00 UTC","150.9","7.8"
"2020-03-23 20:40:00 UTC","146.0","7.9"
"2020-03-23 20:50:00 UTC","141.3","8.9"
"2020-03-23 21:00:00 UTC","141.3","9.0"
"2020-03-23 21:10:00 UTC","137.5","9.4"
"2020-03-23 21:20:00 UTC","142.7","9.0"
"2020-03-23 21:30:00 UTC","135.5","9.4"
"2020-03-23 21:40:00 UTC","139.3","9.2"
"2020-03-23 21:50:00 UTC","139.9","10.3"
"2020-03-23 22:00:00 UTC","139.5","9.8"
"2020-03-23 22:10:00 UTC","139.7","10.3"
"2020-03-23 22:20:00 UTC","135.3","10.4"
"2020-03-23 22:30:00 UTC","134.8","11.0"
"2020-03-23 22:40:00 UTC","136.9","11.0"
"2020-03-23 22:50:00 UTC","132.4","11.4"
"2020-03-23 23:00:00 UTC","130.8","11.3"
"2020-03-23 23:10:00 UTC","129.3","11.2"
"2020-03-23 23:20:00 UTC","133.1","11.5"
"2020-03-23 23:30:00 UTC","133.2","11.0"
"2020-03-23 23:40:00 UTC","131.0","11.4"
"2020-03-23 23:50:00 UTC","128.1","11.5"
"2020-03-24 00:00:00 UTC","126.0","11.6"
"2020-03-24 00:10:00 UTC","129.5","11.4"
"2020-03-24 00:20:00 UTC","130.5","11.6"
"2020-03-24 00:30:00 UTC","128.7","10.7"
"2020-03-24 00:40:00 UTC","128.0","11.4"
"2020-03-24 00:50:00 UTC","129.3","10.9"
"2020-03-24 01:00:00 UTC","125.1","11.4"
"2020-03-24 01:10:00 UTC","124.7","11.9"
"2020-03-24 01:20:00 UTC","127.0","12.1"
"2020-03-24 01:30:00 UTC","124.0","11.8"
"2020-03-24 01:40:00 UTC","122.9","12.6"
"2020-03-24 01:50:00 UTC","124.4","12.6"
"2020-03-24 02:00:00 UTC","123.1","11.7"
"2020-03-24 02:10:00 UTC","125.1","11.5"
"2020-03-24 02:20:00 UTC","123.9","10.5"
"2020-03-24 02:30:00 UTC","120.7","9.5"
"2020-03-24 02:40:00 UTC","118.7","8.5"
"2020-03-24 02:50:00 UTC","114.8","6.8"
"2020-03-24 03:00:00 UTC","106.0","6.0"
"2020-03-24 03:10:00 UTC","63.1","5.4"
"2020-03-24 03:20:00 UTC","23.4","7.3"
"2020-03-24 03:30:00 UTC","19.5","9.0"
"2020-03-24 03:40:00 UTC","22.2","10.6"
"2020-03-24 03:50:00 UTC","26.7","11.3"
"2020-03-24 04:00:00 UTC","25.9","12.2"
"2020-03-24 04:10:00 UTC","30.1","12.8"
"2020-03-24 04:20:00 UTC","31.3","13.5"
"2020-03-24 04:30:00 UTC","36.6","13.5"
"2020-03-24 04:40:00 UTC","33.7","13.0"
"2020-03-24 04:50:00 UTC","34.5","13.3"
"2020-03-24 05:00:00 UTC","38.9","14.0"
"2020-03-24 05:10:00 UTC","39.8","14.8"
"2020-03-24 05:20:00 UTC","41.0","15.1"
"2020-03-24 05:30:00 UTC","41.1","14.6"
"2020-03-24 05:40:00 UTC","40.0","14.6"
"2020-03-24 05:50:00 UTC","40.7","14.0"
"2020-03-24 06:00:00 UTC","45.8","14.4"
"2020-03-24 06:10:00 UTC","44.0","14.9"
"2020-03-24 06:20:00 UTC","45.0","13.5"
"2020-03-24 06:30:00 UTC","42.0","13.2"
"2020-03-24 06:40:00 UTC","41.1","13.6"
"2020-03-24 06:50:00 UTC","40.5","14.4"
"2020-03-24 07:00:00 UTC","43.2","14.2"
"2020-03-24 07:10:00 UTC","41.9","14.3"
"2020-03-24 07:20:00 UTC","34.6","14.3"
"2020-03-24 07:30:00 UTC","29.8","15.0"
"2020-03-24 07:40:00 UTC","30.0","14.9"
"2020-03-24 07:50:00 UTC","29.8","15.4"
"2020-03-24 08:00:00 UTC","30.5","14.2"
"2020-03-24 08:10:00 UTC","31.6","14.9"
"2020-03-24 08:20:00 UTC","30.7","15.0"
"2020-03-24 08:30:00 UTC","33.3","14.7"
"2020-03-24 08:40:00 UTC","35.2","15.2"
"2020-03-24 08:50:00 UTC","32.2","14.8"
"2020-03-24 09:00:00 UTC","29.6","14.0"
"2020-03-24 09:10:00 UTC","28.5","14.2"
"2020-03-24 09:20:00 UTC","28.5","14.1"
"2020-03-24 09:30:00 UTC","25.6","14.1"
"2020-03-24 09:40:00 UTC","27.3","13.5"
"2020-03-24 09:50:00 UTC","28.5","13.8"
"2020-03-24 10:00:00 UTC","26.7","13.9"
"2020-03-24 10:10:00 UTC","20.2","13.7"
"2020-03-24 10:20:00 UTC","25.6","13.3"
"2020-03-24 10:30:00 UTC","24.8","12.8"
"2020-03-24 10:40:00 UTC","20.9","13.3"
"2020-03-24 10:50:00 UTC","24.8","12.1"
"2020-03-24 11:00:00 UTC","24.0","12.1"
"2020-03-24 11:10:00 UTC","20.2","11.8"
"2020-03-24 11:20:00 UTC","22.9","12.2"
"2020-03-24 11:30:00 UTC","28.5","11.8"
"2020-03-24 11:40:00 UTC","25.4","11.8"
"2020-03-24 11:50:00 UTC","18.8","11.5"
"2020-03-24 12:00:00 UTC","19.7","11.3"
"2020-03-24 12:10:00 UTC","19.1","11.2"
"2020-03-24 12:20:00 UTC","22.3","10.6"
"2020-03-24 12:30:00 UTC","18.9","10.4"
"2020-03-24 12:40:00 UTC","14.2","10.1"
"2020-03-24 12:50:00 UTC","9.4","9.7"
"2020-03-24 13:00:00 UTC","8.9","9.5"
"2020-03-24 13:10:00 UTC","9.9","9.7"
"2020-03-24 13:20:00 UTC","19.3","9.9"
"2020-03-24 13:30:00 UTC","11.0","9.5"
"2020-03-24 13:40:00 UTC","14.1","8.8"
"2020-03-24 13:50:00 UTC","6.9","9.4"
"2020-03-24 14:00:00 UTC","11.8","9.0"
"2020-03-24 14:10:00 UTC","10.6","8.8"
"2020-03-24 14:20:00 UTC","7.6","9.1"
"2020-03-24 14:30:00 UTC","8.7","9.6"
"2020-03-24 14:40:00 UTC","10.1","8.9"
"2020-03-24 14:50:00 UTC","9.9","8.3"
"2020-03-24 15:00:00 UTC","15.6","8.0"
"2020-03-24 15:10:00 UTC","16.8","8.5"
"2020-03-24 15:20:00 UTC","15.0","8.3"
"2020-03-24 15:30:00 UTC","13.4","7.6"
"2020-03-24 15:40:00 UTC","12.1","7.6"
"2020-03-24 15:50:00 UTC","11.8","8.2"
"2020-03-24 16:00:00 UTC","15.0","7.8"
"2020-03-24 16:10:00 UTC","15.4","7.3"
"2020-03-24 16:20:00 UTC","20.9","6.6"
"2020-03-24 16:30:00 UTC","22.7","6.1"
"2020-03-24 16:40:00 UTC","23.0","5.8"
"2020-03-24 16:50:00 UTC","22.8","6.1"
"2020-03-24 17:00:00 UTC","20.4","6.1"
"2020-03-24 17:10:00 UTC","18.4","5.9"
"2020-03-24 17:20:00 UTC","17.0","6.0"
"2020-03-24 17:30:00 UTC","23.5","5.5"
"2020-03-24 17:40:00 UTC","26.2","4.9"
"2020-03-24 17:50:00 UTC","50.5","3.8"
"2020-03-24 18:00:00 UTC","64.8","3.1"
"2020-03-24 18:10:00 UTC","75.2","3.1"
"2020-03-24 18:20:00 UTC","80.8","3.2"
"2020-03-24 18:30:00 UTC","81.6","3.4"
"2020-03-24 18:40:00 UTC","85.5","3.6"
"2020-03-24 18:50:00 UTC","77.7","3.3"
"2020-03-24 19:00:00 UTC","80.8","2.8"
"2020-03-24 19:10:00 UTC","91.3","1.9"
"2020-03-24 19:20:00 UTC","146.3","1.4"
"2020-03-24 19:30:00 UTC","204.0","1.4"
"2020-03-24 19:40:00 UTC","208.1","1.6"
"2020-03-24 19:50:00 UTC","203.0","2.0"
"2020-03-24 20:00:00 UTC","204.3","1.9"
"2020-03-24 20:10:00 UTC","201.5","1.8"
"2020-03-24 20:20:00 UTC","190.8","1.9"
"2020-03-24 20:30:00 UTC","200.3","2.5"
"2020-03-24 20:40:00 UTC","209.0","2.7"
"2020-03-24 20:50:00 UTC","218.4","2.7"
"2020-03-24 21:00:00 UTC","220.2","2.9"
"2020-03-24 21:10:00 UTC","225.6","3.4"
"2020-03-24 21:20:00 UTC","235.4","3.3"
"2020-03-24 21:30:00 UTC","240.4","3.4"
"2020-03-24 21:40:00 UTC","238.9","3.2"
"2020-03-24 21:50:00 UTC","235.4","3.4"
"2020-03-24 22:00:00 UTC","249.8","3.6"
"2020-03-24 22:10:00 UTC","251.5","2.9"
"2020-03-24 22:20:00 UTC","262.4","3.4"
"2020-03-24 22:30:00 UTC","273.7","3.9"
"2020-03-24 22:40:00 UTC","275.4","3.5"
"2020-03-24 22:50:00 UTC","275.2","2.8"
"2020-03-24 23:00:00 UTC","311.7","4.5"
"2020-03-24 23:10:00 UTC","314.8","4.2"
"2020-03-24 23:20:00 UTC","319.0","4.3"
"2020-03-24 23:30:00 UTC","323.3","6.2"
"2020-03-24 23:40:00 UTC","323.3","6.2"
"2020-03-24 23:50:00 UTC","320.6","6.2"
"2020-03-25 00:00:00 UTC","319.8","5.8"
"2020-03-25 00:10:00 UTC","317.8","5.6"
"2020-03-25 00:20:00 UTC","322.2","6.3"
"2020-03-25 00:30:00 UTC","328.1","6.2"
"2020-03-25 00:40:00 UTC","328.2","6.4"
"2020-03-25 00:50:00 UTC","328.0","5.7"
"2020-03-25 01:00:00 UTC","321.5","6.0"
"2020-03-25 01:10:00 UTC","323.1","6.2"
"2020-03-25 01:20:00 UTC","324.6","6.2"
"2020-03-25 01:30:00 UTC","330.5","6.5"
"2020-03-25 01:40:00 UTC","337.9","6.2"
"2020-03-25 01:50:00 UTC","336.2","6.2"
"2020-03-25 02:00:00 UTC","345.5","5.9"
